id,user,fecha,tweet,noticia,pais,miedo,ira,expectante,confianza,sorpresa,tristeza,repulsion,alegria,depresion,positivo,negativo,emociones,polaridad,palabra,emocion,puntuacion,emocion2
2345,CR. Doris Edith Manosalva Pinto,2020-04-12 14:06:56,"Comprometidos con el fortalecimiento de la salud mental de nuestra familia policial, a través de múltiples actividades de prevención contra el COVID 19, aquí te dejamos la pildora psicosocial ""ME CUIDO FRENTE AL MIEDO Y LA ANSIEDAD"" #SomosUnoSomosTodos #YoMeQuedoEnCasa",Crisis Guayaquil,Colombia,0,0,1,1,0,0,0,1,0,3,0,"['expectante', 'confianza', 'alegria']",positivo,fortalecimiento,confianza,0.661,confianza
2348,Contralínea,2020-04-12 13:00:38,"Pandemia de Covid-19 genera miedo, ansiedad, estrés y depresión en los niños | Lee aquí: https://bit.ly/2R4KiVK",Crisis Guayaquil,Mexico,2,1,2,0,1,2,0,0,0,0,4,"['miedo', 'expectante', 'tristeza']",negativo,depresión,tristeza,0.925,tristeza
2349,Dra. Mayra Gallardo. Psicoanalista.,2020-04-12 12:14:37,"Frente a la emergencia sanitaria aprende a cuidarte mejor y a reconocer cómo te sientes. No todo es COVID-19 y el sugestionarte puede ser un detonador de ansiedad. Es tiempo de ser responsables y realistas. 
#PiénsaloBien
#cuarentena #Covid_19",Crisis Guayaquil,Mexico,3,1,1,0,1,2,0,0,1,0,2,['miedo'],negativo,emergencia,miedo,0.719,miedo
2350,Efecto Cocuyo,2020-04-12 12:10:42,"#CocuyoChequea La aparición de COVID-19 se ha caracterizado por la rapidez de su expansión, la paralización de actividades y la proliferación de contenidos falsos que generan ansiedad. #CoronavirusFacts #PrevenirCOVID19",Crisis Guayaquil,Venezuela,2,1,1,0,2,1,0,0,0,1,1,"['miedo', 'sorpresa']",neutro,aparición,sorpresa,0.633,sorpresa
2352,David Díaz,2020-04-12 09:27:57,"En el último mes he salido 20 minutos de mi casa, para dos gestiones urgentes. Hoy, mi ansiedad me está matando. Mañana, mucha gente deberá ir a trabajar, sin la seguridad de estar protegidos ante el COVID-19. Por ellos, yo me seguiré quedando en casa.",Crisis Guayaquil,España,1,1,2,0,0,3,0,0,0,2,2,['tristeza'],neutro,ansiedad,expectante,0.609,expectante
2354,Oscar Enrique Pérez,2020-04-12 07:52:16,"La ansiedad de las bases fanáticas por ver al ""Líder Supremo"", será probablemente, la causa a corto plazo para obligar a ver de vuelta a Ortega. Aparezca o no, la salida de este ""gobierno"" seguirá costando muchas vidas de nicaragüenses,  ahora por la  omisión ante el COVID-19.",Crisis Guayaquil,Nicaragua,2,1,1,1,1,1,0,0,0,0,3,['miedo'],negativo,ansiedad,miedo,0.594,miedo
2357,Diario Contraste Noticias,2020-04-12 07:19:11,Recomendaciones para evitar la ansiedad durante la cuarentena por el Covid-19 https://bit.ly/2XDEoiD >>,Crisis Guayaquil,EEUU,3,1,1,0,0,1,0,0,0,0,1,['miedo'],negativo,ansiedad,miedo,0.594,miedo
2358,Diego CA (elle/él),2020-04-12 07:15:34,No sé si me cuesta respirar por la ansiedad que me causa hablarte o es por qué tengo covid.,Crisis Guayaquil,Mexico,1,1,1,0,0,1,0,0,0,0,1,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
2359,Alejandra Mora,2020-04-12 06:59:00,"Y poco a poco me doy cuenta que estamos llegando al pico de TODO. No solo por covid-19 sino por violencia intrafamiliar, violencia sexual, hambre, desespero, ansiedad, depresión, etc.",Crisis Guayaquil,Colombia,3,3,1,1,0,4,0,0,0,0,4,['tristeza'],negativo,depresión,tristeza,0.925,tristeza
2361,Dahana,2020-04-12 05:37:35,"Tweet super serio: después del covid-19, voy a buscar ayuda psicológica ya no soporto más mis ataques de ansiedad y mis muy muy grandes lagunas mentales.",Crisis Guayaquil,Nicaragua,1,1,2,0,0,3,0,0,0,2,3,['tristeza'],negativo,ansiedad,miedo,0.594,miedo
2362,Je suis Dan,2020-04-12 05:35:30,"Esto estruja... hace un nudo en la garganta... es increíble ser testigo de tanta ansiedad, miedo y frustración que se vive hoy en los rincones del mundo. Esto es hoy nuestra realidad.  Quédense en sus casas QUÉDENSE EN SUS CASAS!!!!!! #COVID__19 #QuedateEnCasa",Crisis Guayaquil,Mexico,2,2,2,1,1,1,1,0,0,0,5,"['miedo', 'ira', 'expectante']",negativo,miedo,miedo,0.828,miedo
2363,Edgar Almeraz,2020-04-12 04:01:33,"Es muy fácil decir quédate en tu puta casa cuando te siguen pagando sin trabajar, o cuando trabajas desde casa, yo no puedo darme ese lujo, también tengo mucha ansiedad, estoy hasta la madre del COVID-19 ya no tolero a nadie, estoy harto de leer malas noticias, de ver a mi mamá",Crisis Guayaquil,Mexico,2,1,2,1,0,3,1,2,0,4,6,['tristeza'],negativo,puta,repulsion,0.766,repulsion
2367,ALVARO MONTERROSA,2020-04-12 03:48:35,"Estudio revela que médicos generales en Colombia sufren de ansiedad y estrés laboral por el Covid-19 https://diariolalibertad.com/sitio/2020/04/11/estudio-revela-que-medicos-generales-en-colombia-sufren-de-ansiedad-y-estres-laboral-por-el-covid-19/… a través de 
@lalibertadco",Crisis Guayaquil,Colombia,1,1,1,0,0,1,0,0,0,0,2,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
2368,Mamba Negra,2020-04-12 03:30:04,"Llevo ya casi un mes sin ver a mi mamá por el COVID-19 ... y salgo a regar el jardín de mi casa y los vecinos tienen fiesta, carne asada, los tacos todos llenos ... ¿ Neta ? Que pinche ignorancia !!! Que perro coraje ... eso aumenta mi ansiedad !!!",Crisis Guayaquil,Mexico,2,1,2,0,0,1,1,2,0,3,3,"['miedo', 'expectante', 'alegria']",neutro,fiesta,alegria,0.773,alegria
2370,Judit Diaz,2020-04-12 03:17:42,"Somatización...la manifestación de síntomas físicos de un problema psicológico...resultado de la ansiedad y preocupación que experimentamos durante la #CuarentenaExtendida 
#COVID__19 
#Meditacion ",Crisis Guayaquil,Mexico,4,1,3,0,0,3,0,0,0,0,3,['miedo'],negativo,preocupación,tristeza,0.641,tristeza
2371,Paula Hernandez,2020-04-12 03:13:19,"Siempre hablan de la salud mental durante la cuarentena y de como mantenerse ocupado pero la ansiedad, estrés, sosobra que genera esperar restados por covid-19 durante 5, 8, 10 días no lo tienen en cuenta 
@VickyDavilaH
 @Citytv
 @CarlosFGalan
 @IvanDuque
 @MinSaludCol
 @ClaudiaLopez",Crisis Guayaquil,Colombia,2,1,2,2,1,1,0,0,0,1,2,"['miedo', 'expectante', 'confianza']",negativo,ansiedad,miedo,0.594,miedo
2372,Carolina,2020-04-12 03:07:19,"Se supone que hoy debería estar muriendo de nervios, ansiedad y emoción, y mañana sería el inicio de una de mis luchas mas grandes... Se supone... ¡Desgraciado COVID-19!",Crisis Guayaquil,Colombia,2,1,3,0,1,1,0,1,0,1,1,['expectante'],neutro,emoción,alegria,0.922,alegria
2374,CeciliaChavezBowen,2020-04-12 02:51:21,"Si sienten ansiedad, depresión por #Covid_19ec y necesitan ser escuchados, seguiré atendiendo #ConsultasOnline. Cortas (20 min), sin costo, programadas x WhatsApp. Informes x DM
Y, quienes pueden pagar, consultas con dscto #TerapiaDePareja #CoachingPersonal #OrientaciónFamiliar",Crisis Guayaquil,Ecuador,1,2,2,1,0,2,0,1,0,1,2,"['ira', 'expectante', 'tristeza']",negativo,depresión,tristeza,0.925,tristeza
2375,lesunflowfer,2020-04-12 02:30:20,"Me duele demasiado la cabeza y ya no se si son las muelas, si es la ansiedad, o si ya me dio el covid.",Crisis Guayaquil,Mexico,1,1,1,0,0,1,0,0,0,0,1,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
2376,William Cabanillas Ψ,2020-04-12 02:29:03,"Las repercusiones económicas, laborales y académicas que dejará el COVID-19 incrementarán los niveles de ansiedad, estrés y depresión.",Crisis Guayaquil,Peru,1,1,1,0,0,2,0,0,0,0,3,['tristeza'],negativo,depresión,tristeza,0.925,tristeza
2378,CEDR Digital Corps,2020-04-12 01:53:55,El brote de la enfermedad del coronavirus 2019 (COVID-19) puede resultar estresante. El temor y la ansiedad puede ser agobiantes y generar emociones fuertes tanto en adultos como en niños. Si desea saber como sobrellevarlo visite: https://bit.ly/34vhH1k,Crisis Guayaquil,EEUU,2,1,1,0,0,2,1,0,0,0,2,"['miedo', 'tristeza']",negativo,enfermedad,tristeza,0.828,tristeza
2379,REFORMA,2020-04-12 01:53:41,"Los adultos mayores, población de riesgo ante Covid-19, deben extremar medidas de higiene y mantener actividades recreativas, en casa, para no sufrir depresión o ansiedad",Crisis Guayaquil,Mexico,2,1,2,0,0,2,0,0,0,2,4,"['miedo', 'expectante', 'tristeza']",negativo,depresión,tristeza,0.925,tristeza
2380,Patricia,2020-04-12 01:51:29,"cuál es la solución a la preocupación y a la ansiedad que genera   tener a un familiar salvando del covid , un corazón en demolición y un tema laboral en desarrollo ?",Crisis Guayaquil,Colombia,2,1,2,1,0,2,0,0,0,2,4,"['miedo', 'expectante', 'tristeza']",negativo,preocupación,tristeza,0.641,tristeza
2385,;,2020-04-12 00:44:23,La ansiedad que me genera saber que un carro de pruebas de covid estuvieron a la vuelta de la casa haciendo examenes pos sospecha... ojala salga negativo y todos en esa familia esten bien,Crisis Guayaquil,Colombia,2,1,1,0,0,2,0,0,0,2,3,"['miedo', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
2386,Sonia,2020-04-12 00:36:31,"Espero que en esta #CuarentenaExtendida no me gane la ansiedad y el miedo. No son fáciles de manejar. 
#ansiedad #MIEDO #Covid_19 #tristeza",Crisis Guayaquil,Colombia,3,2,3,1,1,3,0,0,0,0,4,"['miedo', 'expectante', 'tristeza']",negativo,tristeza,tristeza,0.864,tristeza
2388,Mary's Center,2020-04-11 22:13:45,"Gracias 
@HHFoundation
 por brindarle a nuestra comunidad charlas tan interesantes para evitar la ansiedad durante COVID-19. Fue un placer estar con tan excelentes panelistas de todo el país.  https://bit.ly/2JZCzEk",Crisis Guayaquil,EEUU,2,1,1,0,0,1,0,0,1,1,1,['miedo'],neutro,ansiedad,expectante,0.609,expectante
2390,Consejo Ciudadano Mx,2020-04-11 21:57:59,"¿Has sentido ansiedad durante esta contingencia por #covid_19mexico? Estamos para escucharte y para ayudarte. Te damos atención psicológica gratis, a cualquier hora que lo necesites en la #LíneaDeSeguridad y #ChatDeConfianza 55 5533 5533  #QuédateEnCasa y cuida tu #SaludMental",Crisis Guayaquil,Mexico,1,1,2,0,0,1,0,0,0,2,1,['expectante'],positivo,sentido,confianza,0.734,confianza
2392,MISSAEL VILLALBA ®OFICIAL,2020-04-11 21:40:54," En Wuhan terminó el encierro total por #Covid__19, pero no han regresado a la normalidad

Traumas, ansiedad y depresión han tomado a la ciudad

 La información con 
@azucenau
 #AzucenaxMILENIO",Crisis Guayaquil,Mexico,1,1,1,0,0,2,0,0,1,2,2,['tristeza'],neutro,depresión,tristeza,0.925,tristeza
2394,PROPAEM,2020-04-11 21:15:43,"En caso de estar sufriendo episodios de crisis, ansiedad y violencia, durante está contigencia por #Covid_19mx la 
@CEAVEM
 está contigo a través de la Línea Sin Violencia 800 108 40 53. #ContingenciaSinViolencia",Crisis Guayaquil,Mexico,3,2,1,0,0,3,0,0,0,0,4,"['miedo', 'tristeza']",negativo,violencia,miedo,0.812,miedo
2395,El Heraldo de Tabasco,2020-04-11 21:10:00,"#Deportes | Para combatir la ansiedad es necesario realizar diversas actividades para no estresarte.

#Covid-19",Crisis Guayaquil,Mexico,1,1,1,0,0,1,0,1,0,1,2,"['miedo', 'ira', 'expectante', 'tristeza', 'alegria']",negativo,ansiedad,miedo,0.594,miedo
2400,Griselda cordova,2020-04-11 20:17:04,"Sobreexigencia, miedo a contagiar, y ansiedad: efectos emocionales de la COVID-19 , NECESIDAD DE SALUD MENTAL A NUESTRO PERSONAL DE SALUD , EN TODO EL PAIShttps://espanol.medscape.com/verarticulo/5905277?src=soc_tw_share vía 
@medscape",Crisis Guayaquil,El Salvador,2,1,2,0,1,1,0,0,0,0,2,"['miedo', 'expectante']",negativo,miedo,miedo,0.828,miedo
2401,Marcela Prz.,2020-04-11 20:16:09,"¿No les pasa que nunca habían experimentado cierta cosa en su vida y ahora con la ansiedad del Covid es algo de cada día?

Yo, por ejemplo, podía ver películas de terror completamente sola, en la madrugada y dormir tranquilamente. Ahora me da miedo de solo pensar ver una",Crisis Guayaquil,Mexico,3,1,2,1,1,1,0,0,2,1,3,['miedo'],negativo,terror,miedo,0.953,miedo
2409,ERIC MARCANO,2020-04-11 18:30:24,Y tanta gente que esperó el 2020 con ansiedad... Si hicieran una película no me gustaría por lo exagerado de la situación.. #Covid_19 #coronavirus #Temblor #Volcanes,Crisis Guayaquil,Colombia,2,1,2,0,0,2,1,0,0,0,3,"['miedo', 'expectante', 'tristeza']",negativo,situación,tristeza,0.621,tristeza
2412,Diario La Libertad,2020-04-11 18:02:41,Estudio revela que médicos generales en Colombia sufren de ansiedad y estrés laboral por el Covid-19 https://diariolalibertad.com/sitio/2020/04/11/estudio-revela-que-medicos-generales-en-colombia-sufren-de-ansiedad-y-estres-laboral-por-el-covid-19/…,Crisis Guayaquil,Colombia,1,1,1,0,0,1,0,0,0,0,2,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
2414,𝑳𝒂 𝑪𝒂𝒓𝒊ñ𝒐𝒔𝒂 𝑵𝒆𝒊𝒗𝒂 1.340𝒂𝒎,2020-04-11 17:31:24,"En tiempo de cuarentena cuida tu alimentación. El encierro puede ocasionar ansiedad.

Selecciona bien tus alimentos entre comidas en pequeñas porciones .

#CuarentenaExtendida #Covid_19 #SabadoSanto #NosCuidamosTodos #coronavirus #QuedateEnCasa",Crisis Guayaquil,Colombia,2,1,1,0,0,1,0,0,0,0,1,['miedo'],negativo,ansiedad,miedo,0.594,miedo
2415,Anabel,2020-04-11 17:28:03,"La otra cara del covid-19: demencia, esquizofrenia, depresión, ansiedad, adicciones y todas aquellas condiciones mentales. Y que la misma enfermedad no les permite buscar ayuda. Muy triste.",Crisis Guayaquil,Venezuela,4,2,2,0,0,6,2,0,0,1,6,['tristeza'],negativo,depresión,tristeza,0.925,tristeza
2419,Karent Diaz♡,2020-04-11 16:08:38,"Vivir con ansiedad en tiempos de covid está siendo un poco más difícil de lo que imaginaba, llevo diaaaas sin dormir bien :/",Crisis Guayaquil,Colombia,2,1,1,0,0,1,1,0,0,0,2,['miedo'],negativo,ansiedad,miedo,0.594,miedo
2420,Laura Tapia,2020-04-11 16:07:20,"Les recomiendo esta lectura: Sobreexigencia, miedo a contagiar, y ansiedad: efectos emocionales de la COVID-19 https://espanol.medscape.com/verarticulo/5905277?src=soc_tw_share… vía 
@medscape",Crisis Guayaquil,Mexico,2,1,2,0,1,1,0,0,0,0,2,"['miedo', 'expectante']",negativo,miedo,miedo,0.828,miedo
2421,RIMAC Seguros,2020-04-11 15:49:26,"Si te encuentras en etapa de gestación, sigue estos cuidados frente al COVID-19:

 Evita salir a no ser que sea una urgencia.
 Lávate las manos con frecuencia.
 Sigue las indicaciones de tu doctor.
 Realiza ejercicios para reducir la ansiedad.",Crisis Guayaquil,Peru,2,1,3,1,2,2,0,0,0,1,3,['expectante'],negativo,ansiedad,miedo,0.594,miedo
2422,Comité de Solidaridad,2020-04-11 15:41:05,"#URGENTE  Ante la llegada del COVID -19 a la cárcel de Villavicencio, urge la instalación de una Mesa de Trabajo virtual con las personas privadas de la libertad, en la cual se escuchen sus propuestas. Esto con el fin de mitigar la ansiedad, la desinformación y el miedo. ",Crisis Guayaquil,Colombia,4,2,4,1,2,2,0,1,0,1,4,"['miedo', 'expectante']",negativo,miedo,miedo,0.828,miedo
2423,Carlos Rocha Figueroa,2020-04-11 15:40:28,"Ansiedad = Morir de Covid-19 y que Mañalich diga que eras de riesgo.

FUCK.",Crisis Guayaquil,Chile,1,0,1,0,0,0,0,0,0,0,1,"['miedo', 'expectante']",negativo,riesgo,miedo,0.562,miedo
2425,Jose Manuel Vargas B,2020-04-11 15:26:44,"A veces la causa de tu ansiedad solo tiene 1 nombre, o talves 2 puto covid 19",Crisis Guayaquil,Bolivia,1,1,1,0,0,1,0,0,0,0,1,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
2430,Marta Sandoya,2020-04-11 14:38:38,"El 169 tiene psicólogos y psiquiatras de turno ,para manejar la ansiedad de pacientes covid 19 positivos.Llama al 169 y busca la opción de salud mental. Debemos buscar ayuda para nuestra ansiedad.Todos la estamos necesitando . #QuedateEnCasa .",Crisis Guayaquil,Panama,1,1,2,0,0,1,0,0,0,2,1,['expectante'],positivo,ansiedad,expectante,0.609,expectante
2431,Monitor Expresso,2020-04-11 14:15:23,"Reporta 
@SSalud_mx
, aumento de casos de ansiedad y estrés por #COVID__19",Crisis Guayaquil,Mexico,1,1,1,0,0,1,0,0,0,0,2,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
2436,Diario Contraste Noticias,2020-04-11 12:31:20,Recomendaciones para evitar la ansiedad durante la cuarentena por el Covid-19 https://bit.ly/2XDEoiD ·,Crisis Guayaquil,EEUU,3,1,1,0,0,1,0,0,0,0,1,['miedo'],negativo,ansiedad,miedo,0.594,miedo
2437,Apoyo Positivo,2020-04-11 12:20:00,"Más novedades en nuestro #blog.

COVID-19 & ANSIEDAD. SEXO, APPS Y CHEMSEX : Tomar conciencia de nuestras emociones (píldora 1).

#welovediversidad",Crisis Guayaquil,España,0,0,0,1,0,0,0,0,0,2,0,['confianza'],positivo,conciencia,confianza,0.633,confianza
2438,Javiera Cañoles,2020-04-11 12:04:27,Ayer fue un día fuerte... de emociones no sólo por haber atendido a una paciente que estaba angustiada con una ansiedad a flor de piel... cosa que no la culpa en parte todxs estamos así... el ver las noticias sobre el covid 19 de verdad cansa... es un cansancio emocional,Crisis Guayaquil,Chile,1,1,2,1,0,3,2,1,0,3,3,['tristeza'],neutro,verdad,confianza,0.844,confianza
2440,Dr. Luis A. Cab,2020-04-11 12:02:10,Miedo y ansiedad en el camino al hospital. #COVID__19,Crisis Guayaquil,Mexico,2,1,1,1,0,2,0,0,0,0,1,"['miedo', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
2447,Fundación Pequeño Deseo,2020-04-11 09:00:54,"El Ministerio de Sanidad ha elaborado esta interesante infografía sobre el impacto emocional del coronavirus en la sociedad y ofrece una serie de consejos para ayudarnos a minimizar las situaciones de miedo, ansiedad, tristeza, etc. que el Covid-19 puede causar.",Crisis Guayaquil,España,2,1,2,2,1,2,0,0,0,1,4,"['miedo', 'expectante', 'confianza', 'tristeza']",negativo,tristeza,tristeza,0.864,tristeza
2449,Instituto de Investigación y Formación,2020-04-11 08:25:27,"#WebinarsEnLaContigencia #NuevosSeminarios   

Judson Brewer 
@judbrewer
 con ""Cómo la incertidumbre ante Covid-19 puede 'infectarnos' con otro 'virus' igual de contagioso: el de la ansiedad"".

Martes 14 de abril de 17 a 17:45 h

#GratuitosOnLine",Crisis Guayaquil,España,2,1,1,0,0,1,1,0,0,0,2,['miedo'],negativo,contagioso,miedo,0.72,miedo
2458,.,2020-04-11 06:05:57,"Me duele la cabeza, ojalá sea covid y una otra sesión de ansiedad y depresión como las que mando",Crisis Guayaquil,Colombia,1,1,1,0,0,2,0,0,0,0,2,['tristeza'],negativo,depresión,tristeza,0.925,tristeza
2459,Lҽƚყ MƈMҽɯ,2020-04-11 05:54:55,"""¿Por qué el COVID-19 nos estresa y por qué es tan difícil manejar esa ansiedad?

Porque una pandemia pone en entredicho todos los factores psicológicos que necesitamos para sentir seguridad.""

EXCELENTE HILO.
Esencial leerlo y aplicarlo. 
Gracias 
@cesargalicia_
 ",Crisis Guayaquil,Mexico,3,1,1,0,0,2,1,0,0,0,3,['miedo'],negativo,pandemia,tristeza,0.75,tristeza
2460,La Pandi,2020-04-11 05:42:09,"Y super raro. El covid es lo que menos me preocupa ahora. Por que me cuido y mi familia casi no sale. Pero al sufrir de ansiedad y ver a todos paniqueados, no se. I really feel that bro. #ProblemasDeAnsiedad",Crisis Guayaquil,Mexico,1,1,1,0,0,1,0,0,0,1,2,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
2461,Natalia,2020-04-11 05:18:51,"No me gusta publicar cosas de COVID-19, porque bastante está la gente asustada, alarmada o con la ansiedad a todo lo que da, para que ande publicando notas de malas noticias.",Crisis Guayaquil,Mexico,1,1,1,1,0,1,0,0,1,1,1,"['miedo', 'ira', 'expectante', 'confianza', 'tristeza', 'depresion']",neutro,ansiedad,expectante,0.609,expectante
2464,KACHITO,2020-04-11 04:30:20,"Para quien tiene #ansiedad , lo mejor es orar , echándole nuestra ansiedad a Yahshua , #torah #COVID__19 #cuarentena #ShabbatShalom #shalomamen no lo crees? Pues lee 1Pedro 5:7",Crisis Guayaquil,Mexico,4,2,3,1,1,2,0,1,0,1,2,['miedo'],negativo,ansiedad,miedo,0.594,miedo
2465,Rubén Martínez,2020-04-11 04:21:54,"Empieza la desesperación y ansiedad por no salir de casa.
 Maldito #COVID__19",Crisis Guayaquil,Mexico,2,2,1,0,1,3,1,0,0,1,3,['tristeza'],negativo,desesperación,tristeza,0.844,tristeza
2468,Diario Basta!,2020-04-11 04:10:02,"Tan sólo la semana pasada se recibieron alrededor de 2900 llamadas para atender principalmente situaciones de enojo, estrés, conflictos laborales y ansiedad a través de Línea de Vida.
#Entérate #México #Covid-19

http://ow.ly/hdCi50zbszi",Crisis Guayaquil,Mexico,2,2,2,1,0,2,1,0,0,0,4,"['miedo', 'ira', 'expectante', 'tristeza']",negativo,ansiedad,miedo,0.594,miedo
